SITE NAME,COUNTRY,LAT,LON,BEARING,independent_intersection_lat,d_I (current),d_II,d_III,d_IV,d_V,d_min_5pole,nearest_pole_5pole,d_min_6pole,nearest_pole_6pole
Sechin Alto,Peru,-9.4886,-78.2588,13.0,64.84262640987787,25.157373590122134,11.157373590122134,7.357373590122137,0.7426264098778717,12.542626409877869,0.7426264098778717,IV,0.7426264098778717,IV
Tefessedt,Algeria,36.5946,2.4439,-30.0,64.78123261505192,25.21876738494808,11.21876738494808,7.418767384948083,0.6812326150519254,12.481232615051923,0.6812326150519254,IV,0.6812326150519254,IV
Sha'ar HaGolan,Israel,32.6829,35.6018,-30.0,64.77493893522804,25.225061064771964,11.225061064771964,7.425061064771967,0.6749389352280417,12.474938935228039,0.6749389352280417,IV,0.6749389352280417,IV
Ziggurat of Assur,Iraq,35.4597,43.2612,-30.0,64.76690665244779,25.233093347552213,11.233093347552213,7.433093347552216,0.6669066524477927,12.46690665244779,0.6669066524477927,IV,0.6669066524477927,IV
Babylon,Iraq,32.53,44.4262,-29.0,64.76775211477197,25.232247885228034,11.232247885228034,7.432247885228037,0.6677521147719716,12.467752114771969,0.6677521147719716,IV,0.6677521147719716,IV
Toniná,Mexico,16.9022,-92.0095,21.0,64.92710260349719,25.07289739650281,11.07289739650281,7.272897396502813,0.8271026034971953,12.627102603497192,0.8271026034971953,IV,0.8271026034971953,IV
La Quemada ,Mexico,22.4579,-102.8216,25.0,65.05867965510768,24.94132034489232,10.941320344892318,7.141320344892321,0.9586796551076873,12.758679655107684,0.9586796551076873,IV,0.9586796551076873,IV
Altun Ha,Belize,17.7642,-88.347,20.0,64.9846182367813,25.0153817632187,11.015381763218699,7.215381763218701,0.8846182367813071,12.684618236781304,0.8846182367813071,IV,0.8846182367813071,IV
Cástulo,Spain,38.0366,-3.6252,-29.0,64.99135269649331,25.00864730350669,11.008647303506692,7.2086473035066945,0.8913526964933141,12.691352696493311,0.8913526964933141,IV,0.8913526964933141,IV
Kuara (Sumer),Iraq,30.835,46.332,-28.0,65.06295573557607,24.937044264423932,10.937044264423932,7.137044264423935,0.9629557355760738,12.762955735576071,0.9629557355760738,IV,0.9629557355760738,IV
Thanjavur Brahadeeswarar temple,India,10.7825,79.1315,-20.0,64.98951708345686,25.01048291654314,11.01048291654314,7.2104829165431426,0.889517083456866,12.689517083456863,0.889517083456866,IV,0.889517083456866,IV
Brihadeeswarar Temple,India,10.7826,79.1318,-20.0,64.9894169322982,25.010583067701802,11.010583067701802,7.210583067701805,0.8894169322982037,12.689416932298201,0.8894169322982037,IV,0.8894169322982037,IV
Temples of Bagan (medium cluster),Myanmar,21.1858,94.8936,-15.0,65.149347506367,24.850652493633007,10.850652493633007,7.0506524936330095,1.049347506366999,12.849347506366996,1.049347506366999,IV,1.049347506366999,IV
Uxmal,Mexico,20.3583,-89.772,21.0,65.11913873643462,24.88086126356538,10.880861263565379,7.080861263565382,1.019138736434627,12.819138736434624,1.019138736434627,IV,1.019138736434627,IV
Xochicalco,Mexico,18.8054,-99.2967,23.0,65.30947251764749,24.690527482352508,10.690527482352508,6.8905274823525104,1.209472517647498,13.009472517647495,1.209472517647498,IV,1.209472517647498,IV
Chacchoben,Mexico,19.0013,-88.2304,20.0,65.2657992882635,24.734200711736506,10.734200711736506,6.9342007117365085,1.1657992882635,12.965799288263497,1.1657992882635,IV,1.1657992882635,IV
Jiayuguan Fortress,China,39.8014,98.2158,-14.5,65.34746386668041,24.652536133319586,10.652536133319586,6.852536133319589,1.2474638666804196,13.047463866680417,1.2474638666804196,IV,1.2474638666804196,IV
Cihuatan,El Salvador,13.981,-89.1626,19.0,65.4565179092902,24.5434820907098,10.543482090709801,6.743482090709804,1.3565179092902042,13.156517909290201,1.3565179092902042,IV,1.3565179092902042,IV
Tomb of Emperor Cheng of Han ,China,34.375,108.698,-10.0,65.48687685096426,24.513123149035735,10.513123149035735,6.713123149035738,1.3868768509642706,13.186876850964268,1.3868768509642706,IV,1.3868768509642706,IV
El Mirador,Guatemala,17.756,-89.921,20.0,65.51449563430668,24.485504365693316,10.485504365693316,6.685504365693319,1.4144956343066895,13.214495634306687,1.4144956343066895,IV,1.4144956343066895,IV
Unknown on Elephantine Island,Egypt,24.0857,32.8862,-27.0,65.50452814859183,24.49547185140817,10.495471851408169,6.695471851408172,1.4045281485918366,13.204528148591834,1.4045281485918366,IV,1.4045281485918366,IV
Babylon,Iraq,32.5433,44.4229,-27.0,66.59567954696789,23.404320453032113,9.404320453032113,5.604320453032116,2.4956795469678923,14.29567954696789,2.4956795469678923,IV,2.4956795469678923,IV
Ecbatana,Iran,34.8055,48.5164,-28.0,65.66821123235587,24.331788767644127,10.331788767644127,6.53178876764413,1.5682112323558783,13.368211232355875,1.5682112323558783,IV,1.5682112323558783,IV
Chichen Itza,Mexico,20.681,-88.57,20.0,65.82431536091423,24.175684639085773,10.175684639085773,6.375684639085776,1.7243153609142325,13.52431536091423,1.7243153609142325,IV,1.7243153609142325,IV
Calca,Peru,-13.4142,-71.8439,10.0,65.7871544620785,24.212845537921496,10.212845537921496,6.412845537921498,1.6871544620785102,13.487154462078507,1.6871544620785102,IV,1.6871544620785102,IV
Tabasqueno,Mexico,19.5003,-89.7836,20.0,65.9075049845265,24.092495015473503,10.092495015473503,6.292495015473506,1.8075049845265028,13.6075049845265,1.8075049845265028,IV,1.8075049845265028,IV
Chacmultun,Mexico,20.1728,-89.3455,20.0,65.94108775080639,24.05891224919361,10.058912249193611,6.258912249193614,1.8410877508063948,13.641087750806392,1.8410877508063948,IV,1.8410877508063948,IV
Chincha Paracas Platform Mounds,Peru,-13.5024,-76.045,11.5,65.90716264122256,24.092837358777444,10.092837358777444,6.292837358777447,1.8071626412225612,13.607162641222558,1.8071626412225612,IV,1.8071626412225612,IV
Karanis,Turkey,29.5177,30.9033,-28.0,65.8636659802326,24.136334019767403,10.136334019767403,6.336334019767406,1.7636659802326022,13.5636659802326,1.7636659802326022,IV,1.7636659802326022,IV
Nineveh Temple (Sumer),Iraq,36.359,43.153,-29.0,65.91305299091557,24.086947009084426,10.086947009084426,6.286947009084429,1.8130529909155797,13.613052990915577,1.8130529909155797,IV,1.8130529909155797,IV
Temple of Belur,India,13.1629,75.8604,-20.0,65.9448136180616,24.055186381938398,10.055186381938398,6.255186381938401,1.8448136180616075,13.644813618061605,1.8448136180616075,IV,1.8448136180616075,IV
Hosn Hiha Temple ,Lebanon,33.9074,35.9489,-29.0,65.93385984627963,24.06614015372037,10.066140153720369,6.266140153720372,1.833859846279637,13.633859846279634,1.833859846279637,IV,1.833859846279637,IV
La Quemada ,Mexico,22.4592,-102.8233,24.0,65.9530994911642,24.046900508835805,10.046900508835805,6.246900508835807,1.8530994911642011,13.653099491164198,1.8530994911642011,IV,1.8530994911642011,IV
Toniná,Mexico,16.9015,-92.0098,20.0,65.9660368673004,24.033963132699597,10.033963132699597,6.2339631326996,1.8660368673004086,13.666036867300406,1.8660368673004086,IV,1.8660368673004086,IV
Xlapak,Mexico,20.1742,-89.6062,20.0,66.0241411989899,23.975858801010105,9.975858801010105,6.175858801010108,1.9241411989899007,13.724141198989898,1.9241411989899007,IV,1.9241411989899007,IV
Çatıören,Turkey,36.5214,34.1258,-30.0,65.97128883262819,24.02871116737181,10.02871116737181,6.228711167371813,1.8712888326281956,13.671288832628193,1.8712888326281956,IV,1.8712888326281956,IV
Çatıören,Turkey,36.5214,34.1258,-30.0,65.97128883262819,24.02871116737181,10.02871116737181,6.228711167371813,1.8712888326281956,13.671288832628193,1.8712888326281956,IV,1.8712888326281956,IV
Palenque,Mexico,17.4841,-92.0462,20.0,66.11187896860469,23.888121031395315,9.888121031395315,6.088121031395318,2.011878968604691,13.811878968604688,2.011878968604691,IV,2.011878968604691,IV
Pomac Forest,Peru,-6.4728,-79.7943,13.0,66.12421714696961,23.875782853030387,9.875782853030387,6.07578285303039,2.024217146969619,13.824217146969616,2.024217146969619,IV,2.024217146969619,IV
Patara,Turkey,36.2674,29.3178,-30.0,66.13602252629319,23.86397747370681,9.86397747370681,6.063977473706814,2.036022526293195,13.836022526293192,2.036022526293195,IV,2.036022526293195,IV
Yagul,Mexico,16.958,-96.45,21.0,66.17828304398732,23.82171695601268,9.82171695601268,6.021716956012682,2.0782830439873266,13.878283043987324,2.0782830439873266,IV,2.0782830439873266,IV
Mixco Viejo,Mexico,14.8744,-90.6632,19.0,66.1625883835656,23.837411616434395,9.837411616434395,6.037411616434397,2.062588383565611,13.862588383565608,2.062588383565611,IV,2.062588383565611,IV
San Gervasio,Mexico,20.5,-86.8453,19.0,66.22423114657362,23.775768853426385,9.775768853426385,5.975768853426388,2.1242311465736208,13.924231146573618,2.1242311465736208,IV,2.1242311465736208,IV
Herculaneum,Italy,40.806,14.3482,-32.0,66.22303410822683,23.776965891773173,9.776965891773173,5.976965891773176,2.1230341082268325,13.92303410822683,2.1230341082268325,IV,2.1230341082268325,IV
Samarra Archaeological City,Iraq,34.3411,43.8236,-28.0,66.19197923079636,23.808020769203637,9.808020769203637,6.00802076920364,2.091979230796369,13.891979230796366,2.091979230796369,IV,2.091979230796369,IV
Zabala (Sumer),Iraq,31.7445,45.8747,-27.0,66.24972811611808,23.750271883881922,9.750271883881922,5.950271883881925,2.1497281161180837,13.94972811611808,2.1497281161180837,IV,2.1497281161180837,IV
Girsu,Iraq,31.5623,46.1809,-27.0,66.17295257197948,23.82704742802052,9.82704742802052,6.0270474280205235,2.072952571979485,13.872952571979482,2.072952571979485,IV,2.072952571979485,IV
Ceibal,Guatemala,16.5136,-90.0613,19.0,66.33034092017084,23.66965907982916,9.66965907982916,5.869659079829162,2.230340920170846,14.030340920170843,2.230340920170846,IV,2.230340920170846,IV
Pella,Jordan,32.4496,35.6156,-28.0,66.42230957352317,23.577690426476835,9.577690426476835,5.777690426476838,2.322309573523171,14.122309573523168,2.322309573523171,IV,2.322309573523171,IV
Ajlun Castle,Jordan,32.3252,35.7273,-28.0,66.3846089552022,23.615391044797803,9.615391044797803,5.815391044797806,2.284608955202202,14.0846089552022,2.284608955202202,IV,2.284608955202202,IV
Freiria,Portugal,38.7207,-9.3228,-25.0,66.65981753722517,23.340182462774834,9.340182462774834,5.540182462774837,2.5598175372251717,14.359817537225169,2.5598175372251717,IV,2.5598175372251717,IV
Pisões,Portugal,37.9976,-7.9496,-25.0,66.71780354972438,23.28219645027562,9.28219645027562,5.482196450275623,2.6178035497243854,14.417803549724383,2.6178035497243854,IV,2.6178035497243854,IV
Pnyx,Greece,37.9718,23.7197,-30.0,66.7861540604674,23.213845939532604,9.213845939532604,5.413845939532607,2.686154060467402,14.486154060467399,2.686154060467402,IV,2.686154060467402,IV
Temples of Bagan (small cluster),Myanmar,21.179,94.8924,-14.0,66.8898196575586,23.110180342441396,9.110180342441396,5.310180342441399,2.78981965755861,14.589819657558607,2.78981965755861,IV,2.78981965755861,IV
Uxmal,Mexico,20.3595,-89.7711,19.0,67.14437873922925,22.855621260770747,8.855621260770747,5.055621260770749,3.044378739229259,14.844378739229256,3.044378739229259,IV,3.044378739229259,IV
Kabah,Mexico,20.2487,-89.6466,19.0,67.07914885355358,22.920851146446424,8.920851146446424,5.120851146446427,2.979148853553582,14.779148853553579,2.979148853553582,IV,2.979148853553582,IV
Mayapan,Mexico,20.6298,-89.4614,19.0,67.11556463609998,22.884435363900025,8.884435363900025,5.0844353639000275,3.015564636099981,14.815564636099978,3.015564636099981,IV,3.015564636099981,IV
Xochicalco,Mexico,18.8056,-99.2963,21.0,67.23628831426582,22.76371168573418,8.76371168573418,4.963711685734182,3.136288314265826,14.936288314265823,3.136288314265826,IV,3.136288314265826,IV
Palenque,Mexico,17.4841,-92.0462,19.0,67.15752722213993,22.842472777860067,8.842472777860067,5.04247277786007,3.0575272221399388,14.857527222139936,3.0575272221399388,IV,3.0575272221399388,IV
Bauda,Syria,35.6712,36.5694,-28.0,67.21047555942475,22.78952444057525,8.78952444057525,4.989524440575252,3.1104755594247564,14.910475559424754,3.1104755594247564,IV,3.1104755594247564,IV
Volubilis,Morocco,34.0747,-5.5552,-23.0,67.31657434295764,22.683425657042363,8.683425657042363,4.883425657042366,3.2165743429576423,15.01657434295764,3.2165743429576423,IV,3.2165743429576423,IV
Unknown temple near Euromus,Turkey,37.3773,27.6702,-29.0,67.30509618256956,22.694903817430443,8.694903817430443,4.894903817430446,3.2050961825695623,15.00509618256956,3.2050961825695623,IV,3.2050961825695623,IV
Torre de Palma,Portugal,39.0619,-7.4893,-25.0,67.26190858137497,22.738091418625032,8.738091418625032,4.938091418625035,3.1619085813749734,14.96190858137497,3.1619085813749734,IV,3.1619085813749734,IV
Unknown Ruin at Assur,Iraq,35.4591,43.2602,-27.0,67.42223571946782,22.57776428053218,8.577764280532179,4.777764280532182,3.3222357194678267,15.122235719467824,3.3222357194678267,IV,3.3222357194678267,IV
Izapa,Mexico,14.9233,-92.1801,18.0,67.7436447495163,22.256355250483693,8.256355250483693,4.456355250483696,3.6436447495163122,15.44364474951631,3.6436447495163122,IV,3.6436447495163122,IV
Kanlidivane,Turkey,36.5231,34.1233,-28.0,67.59785706049142,22.40214293950858,8.402142939508579,4.602142939508582,3.4978570604914268,15.297857060491424,3.4978570604914268,IV,3.4978570604914268,IV
Olympos,Turkey,36.3966,30.473,-28.0,67.71775846309991,22.282241536900088,8.282241536900088,4.482241536900091,3.6177584630999178,15.417758463099915,3.6177584630999178,IV,3.6177584630999178,IV
Heraclea,Macedonia,41.0116,21.3425,-30.0,67.83219227348333,22.16780772651667,8.16780772651667,4.3678077265166735,3.732192273483335,15.532192273483332,3.732192273483335,IV,3.732192273483335,IV
Vilamoura,Portugal,37.08,-8.1204,-23.0,67.75580532664321,22.244194673356787,8.244194673356787,4.44419467335679,3.6558053266432182,15.455805326643215,3.6558053266432182,IV,3.6558053266432182,IV
El Tazumal,El Salvador,13.979,-89.674,17.0,67.90827685915667,22.091723140843328,8.091723140843328,4.291723140843331,3.8082768591566776,15.608276859156675,3.8082768591566776,IV,3.8082768591566776,IV
Chichen Itza,Mexico,20.681,-88.57,18.0,67.88911924922456,22.110880750775436,8.110880750775436,4.310880750775439,3.7891192492245693,15.589119249224566,3.7891192492245693,IV,3.7891192492245693,IV
Xlapak,Mexico,20.1744,-89.6091,18.0,68.09056400283023,21.909435997169766,7.909435997169766,4.1094359971697685,3.99056400283024,15.790564002830237,3.99056400283024,IV,3.99056400283024,IV
Dainzu,Mexico,17.0038,-96.557,19.0,68.25084892212048,21.749151077879517,7.749151077879517,3.9491510778795202,4.150848922120488,15.950848922120485,3.9491510778795202,III,3.9491510778795202,III
Dzibilchaltun,Mexico,21.091,-89.59,18.0,68.29712740219293,21.702872597807072,7.7028725978070725,3.9028725978070753,4.197127402192933,15.99712740219293,3.9028725978070753,III,3.9028725978070753,III
Dura Europos,Syria,34.7498,40.7289,-26.0,68.35433394674689,21.64566605325311,7.645666053253109,3.8456660532531117,4.254333946746897,16.054333946746894,3.8456660532531117,III,3.8456660532531117,III
Dzibanche,Mexico,18.6384,-88.7587,17.0,68.5597588135686,21.440241186431393,7.440241186431393,3.640241186431396,4.459758813568612,16.25975881356861,3.640241186431396,III,3.640241186431396,III
Leptis Magna,Libya,32.6375,14.2943,-25.0,68.5288454217767,21.471154578223306,7.471154578223306,3.671154578223309,4.4288454217767,16.228845421776697,3.671154578223309,III,3.671154578223309,III
Myra,Turkey,36.2591,29.9852,-27.0,68.4819496388466,21.5180503611534,7.518050361153399,3.718050361153402,4.381949638846606,16.181949638846604,3.718050361153402,III,3.718050361153402,III
Elephantine Pyramid,Egypt,24.0856,32.8855,-15.0,76.30400853619265,13.695991463807346,0.30400853619265433,4.1040085361926515,12.20400853619266,24.004008536192657,0.30400853619265433,II,0.30400853619265433,II
Eshnunna (Sumer),Iraq,33.484,44.728,-25.0,68.57800631347017,21.42199368652983,7.421993686529831,3.6219936865298337,4.478006313470175,16.278006313470172,3.6219936865298337,III,3.6219936865298337,III
Temples of Bagan (medium cluster),Myanmar,21.1834,94.8919,-13.0,68.626217032359,21.373782967641006,7.373782967641006,3.5737829676410087,4.526217032359,16.326217032358997,3.5737829676410087,III,3.5737829676410087,III
Chichen Itza,Mexico,20.681,-88.57,17.0,68.94841320246155,21.051586797538448,7.051586797538448,3.251586797538451,4.848413202461558,16.648413202461555,3.251586797538451,III,3.251586797538451,III
Antipatris,Israel,32.105,34.93,-25.0,68.91958515429269,21.08041484570731,7.08041484570731,3.2804148457073126,4.819585154292696,16.619585154292693,3.2804148457073126,III,3.2804148457073126,III
Pisões,Portugal,37.9978,-7.9494,-22.0,68.8797184770413,21.120281522958706,7.120281522958706,3.320281522958709,4.7797184770413,16.579718477041297,3.320281522958709,III,3.320281522958709,III
Pella,Jordan,32.4505,35.6178,-25.0,68.97297496758844,21.027025032411558,7.027025032411558,3.227025032411561,4.872974967588448,16.672974967588445,3.227025032411561,III,3.227025032411561,III
Ceibal,Guatemala,16.5136,-90.0613,16.5,69.08484448196725,20.915155518032748,6.915155518032748,3.1151555180327506,4.984844481967258,16.784844481967255,3.1151555180327506,III,3.1151555180327506,III
Cerro del Gentil,Peru,-13.4949,-76.0374,10.0,69.05045511531773,20.94954488468227,6.949544884682268,3.149544884682271,4.950455115317737,16.750455115317735,3.149544884682271,III,3.149544884682271,III
Edzna,Mexico,19.5958,-90.2297,17.0,69.20645449168993,20.793545508310075,6.793545508310075,2.9935455083100777,5.106454491689931,16.906454491689928,2.9935455083100777,III,2.9935455083100777,III
Uxmal,Mexico,20.3614,-89.771,17.0,69.23646379385353,20.76353620614647,6.763536206146469,2.963536206146472,5.136463793853537,16.936463793853534,2.963536206146472,III,2.963536206146472,III
Motya,Sicily,37.8695,12.4652,-26.0,69.20552230723219,20.794477692767813,6.794477692767813,2.9944776927678163,5.105522307232192,16.90552230723219,2.9944776927678163,III,2.9944776927678163,III
Dainzu,Mexico,17.0033,-96.5577,18.0,69.28614355713728,20.71385644286272,6.7138564428627205,2.9138564428627234,5.186143557137285,16.986143557137282,2.9138564428627234,III,2.9138564428627234,III
Kanheri,India,19.2084,72.9058,-18.0,69.31191827534161,20.68808172465839,6.688081724658389,2.8880817246583916,5.211918275341617,17.011918275341614,2.8880817246583916,III,2.8880817246583916,III
